id,created_at,updated_at,canceled_at,in_open_list,completion_date_time,reparation_start_date_time,reparation_end_date_time,vehicle_id,contact_id,license_plate,vehicle_identification_number,manufacturer,model,model_type,first_registration,mileage,company,salutation_id,first_name,last_name,street,zip_code,city,email,phone,customer_number,state_id,state_name,state_category,state_ids,order_count,order_numbers,insurer_id,is_huk_relevant,workshop_task_count,work_load_total,gt_case_type,gt_case_kind,gt_zones,gt_severity,gt_insurance_type,gt_lifecycle_stage,freitext
847918,2026-02-21 14:08:59,2026-02-26 20:37:50,,false,2026-02-26 08:37:50,2026-02-23 10:30:04,2026-02-25 16:30:04,126527,130855,QQM-N 39,ZZC15G177YW865798,Audi,A6 Avant,4K,2013-06-01,107403,,2,Nadine,Winkler,Nelkenstrasse 106,65183,Wiesbaden,,+49 174 3628644,156781,9,🏁 Abgeholt,Vorgangsstatus,9|952|1088|1594,1,761633,109,false,1,62,damage,Auffahrunfall,Kotflügel hinten links|Kotflügel hinten rechts|Stoßstange vorne,leicht,haftpflicht_gegner,abgeschlossen,"Kunde meldet: Auffahrunfall, Kunde war selbst aufgefahren. Kotflügel hinten links: Schrammen, ca. 3 cm Durchmesser.
Zusätzlich Kotflügel hinten rechts betroffen, kleine Delle.
Stoßstange vorne ebenfalls: Druckstelle.
Bitte KVA vor Reparatur abstimmen.
Haftpflicht Gegner, Gutachter beauftragt.
Ersatzteil im Rückstand, Kunde informiert.
Versicherung: Kiesbach Assekuranz, Schadennr. 06394271.
~~~~~~~~~~~~~
27.02.26 19:08 N. Ludwig: Fzg. in Halle, Zerlegung begonnen
03.03.26 22:08 Servicebüro: KD informiert, Termin steht"
844514,2026-03-02 09:24:10,2026-03-03 04:24:10,,true,,,,109844,143111,QQE-N 860,ZZE1KKKH5T2478838,Ford,Transit Custom,V362,2013-02-22,120585,,,Ralf,Fiedler,Eichenweg 71,48143,Muenster,,0175 3525512,223298,534,📲🔰DSA/Bilder/GA/Infos erhalten bitte Kalkulieren,Vorgangsstatus,534|182,0,,,false,1,52,service,Inspektion,,,,neu,"Inspektion: Große Inspektion inkl. Innenraumfilter.
~~~~~~~~~~~~~
08.03.26 10:24 H. Peters: Rückruf nicht erreicht, Mailbox
12.03.26 10:24 H. Peters: KV an Kunde verschickt"
887130,2026-03-23 10:09:30,2026-04-16 02:58:06,,true,2026-04-15 09:58:06,2026-04-11 10:35:38,2026-04-13 15:35:38,105572,151885,XQD-R 668,ZZGAKLJE8XV355642,Opel,Vivaro,K0,2013-10-23,206343,,2,Lars,Busch,Am Alten Sportplatz 128,41061,Moenchengladbach,,0163/6286763,802665,1153,👆🚚 Bringservice mit Folgetermin,Vorgangsstatus,1153|956|1149|1620|611,0,,,false,2,38,damage,Auffahrunfall,Stoßstange hinten links|Stoßstange vorne rechts,leicht,gesteuert,fertig,"Bei der Annahme festgestellt: Auffahrunfall, Unfall am 15.03. Stoßstange hinten links ca. 25 cm Kratzer, Lack nicht durch.
Zusätzlich Stoßstange vorne rechts betroffen, Druckstelle.
Kunde bittt um KVA. Leihwagen ja, Hol- und Bringservice ja.
Gesteuerter Auftrag, RKÜ liegt noch nicht vor.
Teile bestellt, Liefertermin offen.
Steuerung: Kiesbach Schadenservice.
~~~~~~~~~~~~~
24.03.26 11:09 B. Ritter: Leihwagen reserviert"
846386,2026-05-17 16:37:59,2026-06-03 14:39:14,,true,,2026-06-03 12:39:14,,120098,159933,ZQ-MT 47,ZZBM0NYJ3Y1926177,Skoda,Fabia,PJ,2012-01-01,310250,,,Elke,Baumann,Nelkenstrasse 76,22299,Hamburg,ebaumann@example.net,+49 162 0465284,505797,1164,FZG in Fremdwerkstatt,Vorgangsstatus,1164|240|101|1270,3,992130|643349|357257,,false,2,111,service,Inspektion,,,,laufend,"Skoda Fabia, ZQ-MT 47, km 310250
Lt. Kunde: Inspektion nach Herstellervorgabe.
Zusätzlich Klappern vorne rechts bei Bodenwellen.
Bitte anrufen wenn mehr anfällt als besprochen.
~~~~~~~~~~~~~
19.05.26 18:37 Dispo: KD informiert, Termin steht"
894927,2026-05-25 07:02:27,2026-05-26 09:02:27,,true,,,,117147,141403,ZQA-FN 927,ZZCPHD4T2R8851628,Ford,Kuga,CX482,2024-10-14,18685,Steinfurt Vertrieb GmbH,,,,Birkenweg 113,71032,Boeblingen,kontakt_haas@example.com,0173 3060194,580780,530,🚀Auftrag erteilt/Teile vorbestellt/Termin wenn Teile da,Vorgangsstatus,530|993|100,1,598219,109,false,1,41,damage,Wildunfall,Motorhaube,leicht,teilkasko,neu,"Ford Kuga, ZQA-FN 927, km 18685
Kunde meldet: Wildunfall am 17.05. früh morgens. Druckstelle an Motorhaube, handtellergroß.
Kunde bittet um Terminvorschlag. Ersatzwagen geklärt, Klasse klein.
Teilkasko läuft, SB laut Police 300 EUR.
Bitte Wiedervorlage in einer Woche.
~~~~~~~~~~~~~
01.06.26 12:02 Servicebüro: Ersatzteil eingetroffen, Termin vereinbaren
05.06.26 16:02 SB: Nachtrag: Kunde bittet um Verschiebung"
821084,2026-04-16 13:05:47,2026-04-22 11:13:35,,true,,2026-04-21 17:13:35,,108156,137638,QQK-ZX 4713,ZZGAL1361VW000987,BMW,X1,U11,2012-09-17,98546,,2,Laura,Jung,Sonnenblumenweg 124,68159,Mannheim,laura_jung@example.org,0163 4746926,612233,17,♻️In Bearbeitung,Vorgangsstatus,17|953|1593|487|1014,1,822154,121,false,1,5,damage,Auffahrunfall,Stoßstange hinten links|Stoßstange hinten|Stoßstange vorne rechts,mittel,gesteuert,laufend,"BMW X1, QQK-ZX 4713, km 98546
Anruf Kunde: Auffahrunfall, Hergang lt. Kunde unklar. Kratzer bis auf Grundierung an Stoßstange hinten links, ca. 40 cm.
Auch Stoßstange hinten beschädigt (Kunststoff eingedrückt).
Stoßstange vorne rechts ebenfalls: Riss im Lack.
Kunde fragt nach Reparaturdauer.
Steuerung über Flottenpartner, Freigabe schriftlich nötig.
Teile bestellt, Liefertermin offen.
~~~~~~~~~~~~~
17.04.26 16:05 Dispo: Kunde meldet sich wegen Termin"
890615,2026-08-07 10:24:21,2026-08-24 07:09:37,,true,,2026-08-22 17:09:37,,128425,134560,QQT-Y 37,ZZHEVCSW2X4671877,Skoda,Karoq,NU7,2015-10-17,137662,,,Julia,Kliemann,Nelkenstrasse 127,63065,Offenbach am Main,julia.kliemann19@example.org,0157 9618492,813028,91,🦊☎Haftung unklar Wiedervorlage,Vorgangsstatus,91|956|1150,1,155296,121,false,0,0,damage,Wildunfall,Motorhaube|Kotflügel vorne links,mittel,teilkasko,laufend,"Fzg. vorgefahren, Wildunfall, Tier ist weggelaufen. An Motorhaube Lack abgeplatzt (auf ganzer Länge).
Weiterer Schaden Kotflügel vorne links, Kunststoff eingedrückt.
Kunde möchte wissen ob Instandsetzung reicht.
TK deckt Glasschaden, SB 150 EUR.
Beilackierung notwendig."
863452,2026-04-11 12:03:47,2026-04-12 05:03:47,2026-04-15 08:26:53,false,,,,103590,155912,QQK-U 71,ZZHS0RUX0T1094904,Audi,A1 Sportback,GB,2020-10-23,93109,Blauberg Bau GmbH & Co. KG,3,Jonas,Kuhn,Salbeiweg 44,45127,Essen,jonas.kuhn@example.net,+49 (0)178 2777092,147573,13,😢 Kunde nicht erschienen,Vorgangsstatus,13|1139|1080|488|499,1,327161,121,false,3,125,damage,Hagelschaden,Dach|Heckklappe|Motorhaube,mittel,teilkasko,storniert,"Audi A1 Sportback, QQK-U 71
Fzg. angeliefert, Hagelschaden vom Unwetter am 10.04. Hagelschlag flächig, Dach mit zahlreichen Dellen.
Heckklappe mit mehreren Dellen aus Hagelschlag.
Hagelschlag flächig, Motorhaube mit zahlreichen Dellen.
Kunde fragt nach Smart Repair. Kunde wartet vor Ort.
Teilkasko läuft, SB laut Police 300 EUR.
Versicherung: Blauberg Allgemeine, Schadennr. 34353732.
~~~~~~~~~~~~~
13.04.26 13:03 O. Martens: Ersatzteil eingetroffen, Termin vereinbaren"
820709,2026-01-09 11:25:23,2026-01-26 21:52:53,,true,2026-01-25 15:52:53,2026-01-22 16:58:27,2026-01-23 19:58:27,121318,150083,ZQR-XV 506,ZZAEJCE11TV303012,Ford,Focus Turnier,DEH,2020-11-18,138856,,1,Markus,Busch,Distelweg 128,38100,Braunschweig,,+49 151 6451571,254549,38,👍 🔜Fertig zur Abholung mit Folgetermin,Vorgangsstatus,38|953|1100|399|994,1,212001,,false,1,58,damage,Rangierschaden,Stoßstange hinten,schwer,selbstzahler,fertig,"Kunde kommt ohne Termin, Rangierschaden, Poller übersehen. Träger verformt an Stoßstange hinten, über zwei Bauteile.
Leihwagen ja, Hol- und Bringservice ja.
Kunde zahlt selbst, KVA vorab.
~~~~~~~~~~~~~
11.01.26 12:25 S. Baumann: Teile bestellt, Nachricht an Dispo"
845766,2026-04-30 14:03:17,2026-05-27 17:41:19,,false,2026-05-27 09:41:19,2026-05-21 09:57:32,2026-05-24 15:57:32,121625,133656,QX-F 9940,ZZBVJP3R5R4501974,VW,Polo,AW,2012-06-06,276487,,2,Ulrike,Sauer,Wacholderweg 40,55116,Mainz,,0151 6911669,223587,36,🏁🔜Abgeholt/Ausgeliefert - Folgetermin offen,Vorgangsstatus,36|993|1099|487,1,387431,,false,1,61,damage,Hagelschaden,Dach|Motorhaube|Heckklappe,schwer,selbstzahler,abgeschlossen,"Kunde berichtet: Hagelschaden, Schaden erst später bemerkt. Hagelschlag flächig, Dach mit zahlreichen Dellen.
Hagelschlag flächig, Motorhaube mit zahlreichen Dellen.
Hagel: Heckklappe betroffen, Lack laut Sichtprüfung intakt.
Selbstzahler, Rechnung an Kunde.
Fzg. steht auf dem Hof.
~~~~~~~~~~~~~
05.05.26 14:03 SB: Nachtrag: Kunde bittet um Verschiebung"
871979,2026-01-19 14:31:08,2026-02-11 11:42:53,,true,,2026-02-10 07:42:53,,101592,154195,QQK-JH 6672,ZZH3N93H7R2431636,Mercedes,B-Klasse,W247,2017-09-24,115508,,3,Patrick,Lang,Pappelallee 57,10247,Berlin,patrick.lang@example.com,0160 7863250,077699,1164,FZG in Fremdwerkstatt,Vorgangsstatus,1164|397|1566|1200,1,927104,,false,2,106,service,Räder und Reifen,,,,laufend,"Mercedes B-Klasse, QQK-JH 6672, km 115508
Räder und Reifen: Räderwechsel Sommer auf Winter, Einlagerung vorhanden.
Batterie schwach, Startprobleme morgens.
Teile bestellt, Liefertermin offen.
~~~~~~~~~~~~~
21.01.26 17:31 S. Thiel: Kalkulation fertig, an Prüfer"
872984,2026-02-17 14:49:08,2026-03-14 06:02:54,,true,,2026-03-13 10:02:54,,113187,135292,XQ-AY 50,ZZAV0EUG9RT014145,BMW,3er Touring,G21,2014-01-03,229872,Steinfurt Pflegedienst AG,2,,,Akazienweg 81,45127,Essen,,0174 2991005,413939,89,😪☎Kunde nicht erreicht,Vorgangsstatus,89|956|1573|480|1006|469,3,013953|743680|588432,121,false,2,116,damage,Rangierschaden,Tür hinten rechts|Kotflügel hinten links,mittel,haftpflicht_gegner,laufend,"KD meldet telefonisch: Rangierschaden, Kdune schildert Hergang selbst. Tür hinten rechts Halterung gebrochen, auf ganzer Länge.
Weiterer Schaden Kotflügel hinten links, Kratzer bis auf Grundierung.
Kunde bittet um Rückruf bis Freitag. Leihwagen ja, Hol- und Bringservice ja.
Haftpflicht Gegner, Schadennummer liegt vor.
Termin steht, Dauer ca. 2 Tage.
Versicherung: Blauberg Allgemeine, Schadennr. 22194864."
892809,2026-07-21 09:35:57,2026-07-21 23:35:57,,true,,,,106781,149854,XQE-T 33,ZZBTBYH59TA517443,Audi,A3 Sportback,8Y,2019-01-08,151923,,2,Stefan,Moser,An der Bleiche 58,90402,Nuernberg,stefan.moser@example.net,+49 163 4726026,258838,1480,Hagel Termin vereinbaren !,Vorgangsstatus,1480|395|1566,1,116376,,false,2,90,service,Räder und Reifen,,,,neu,"Kunde kommt ohne Termin, Räderwechsel Sommer auf Winter, Einlagerung vorhanden.
Kunde meldet Vibration ab 120 km/h.
Bitte Rechnung an die Firma.
Termin steht, Dauer ca. 2 Tage."
860983,2026-01-13 11:30:20,2026-02-01 02:59:11,,true,2026-01-30 17:59:11,2026-01-26 12:17:58,2026-01-28 20:17:58,108686,155656,QQL-U 532,ZZGKS9RU0T7994955,VW,Touran,5T,2024-10-18,18909,,2,Jens,Scholz,Nelkenstrasse 125,38100,Braunschweig,,+49 (0)175 4813502,954105,38,👍 🔜Fertig zur Abholung mit Folgetermin,Vorgangsstatus,38|238|406,3,226069|436867|655389,,false,1,3,service,Bremsen,,,,fertig,"Bremsen: Bremsbeläge vorne unter Mindeststärke.
Leihwagen ja.
~~~~~~~~~~~~~
19.01.26 11:30 G. Kramer: Ersatzteil eingetroffen, Termin vereinbaren
25.01.26 15:30 Teiledienst: Leihwagen reserviert"
825174,2026-07-21 12:39:02,2026-08-01 06:55:00,,false,2026-07-31 17:55:00,2026-07-29 07:58:28,2026-07-29 14:58:28,124821,142615,ZQR-PX 89,ZZB44WC37SR174382,Ford,Transit Custom,V362,2020-05-09,87934,,2,Nicole,Schaefer,Akazienweg 99,30655,Hannover,nicole.schaefer@example.de,+49 162 4317857,638152,41,🛑 Wartet auf Abholung durch Verwerter/Leasing/sonstige,Vorgangsstatus,41|393|861|99,1,890686,,false,4,240,service,Räder und Reifen,,,,abgeschlossen,"Räder und Reifen: Reifen vorne abgefahren, Angebot erstellen.
Zusätzlich Klappern vorne rechts bei Bodenwellen.
Kunde wünscht Kostenrahmen vorab. Leihwagen ja.
Fzg. steht auf dem Hof."
865356,2026-07-17 12:26:48,2026-08-06 06:59:54,,true,,2026-08-05 12:59:54,,115258,150078,ZQS-ZZ 33,ZZFJJ6KJ6XD256960,Mercedes,A-Klasse,W177,2017-09-25,151072,,1,Elena,Moser,Zedernweg 33,30655,Hannover,elena_moser@example.net,+49 (0)163 5352705,882148,1164,FZG in Fremdwerkstatt,Vorgangsstatus,1164|947|1100,0,,,false,1,5,damage,Parkschaden,Kotflügel vorne links,mittel,selbstzahler,laufend,"Mercedes A-Klasse, ZQS-ZZ 33, km 151072
Anruf Kunde: Parkschaden, kein Zettel hinterlassen. Schaden an Kotflügel vorne links, Riss im Lack, über zwei Bauteile.
Kunde bittet um Rückruf bis Freitag. Fzg. bleibt über Nacht da.
Kunde zahlt selbst, KVA vorab.
Kunde ist informiert, meldet sich.
~~~~~~~~~~~~~
20.07.26 13:26 TS: Fzg. in Halle, Zerlegung begonnen
23.07.26 16:26 SB: Teile bestellt, Nachricht an Dispo
25.07.26 18:26 F. Krause: Ersatzteil eingetroffen, Termin vereinbaren"
822745,2026-02-10 13:57:09,2026-03-14 08:26:15,,false,2026-03-13 14:26:15,2026-03-06 07:27:57,2026-03-11 11:27:57,107050,148456,ZQL-D 98,ZZDPYG1D6XZ823283,Audi,A3 Sportback,8Y,2019-09-20,90597,,,Lukas,Riedel,Ulmenstrasse 104,93047,Regensburg,lukas.riedel@example.com,+49 174 0991230,832806,9,🏁 Abgeholt,Vorgangsstatus,9|796,0,,,false,3,201,service,HU/AU,,,,abgeschlossen,"HU/AU: TÜV Termin, Fzg. vorher durchsehen.
Zusätzlich Klappern vorne rechts bei Bodenwellen.
Kunde wünscht Kostenrahmen vorab. Ersatzwagen geklärt, Klasse klein.
Termin steht, Dauer ca. 2 Tage."
858388,2026-01-07 10:03:30,2026-01-21 04:12:20,,true,,2026-01-20 08:12:20,,107779,130668,XQA-R 854,ZZG7FHFU6XW542075,BMW,X3,G01,2012-11-16,294084,,2,Uwe,Franke,Rosmarinweg 117,52062,Aachen,uwe_franke@example.net,0178 1148720,605847,495,👽⚡🛒Teil im Rückstand Fzg. teilrepariert beim Kunden,Vorgangsstatus,495|947|1084|101|499,3,118540|933754|323285,121,false,2,71,damage,Steinschlag,Windschutzscheibe,schwer,teilkasko,laufend,"Kunde berichtet: Steinschlag, Riss wird laut Kunde größer. Windschutzscheibe Steinschlag am Rand, Reparatur laut Prüfung möglich.
Kunde will erst nach Preis entscheiden. Abholung durch Kunde am Nachmittag.
TK deckt Glasschaden, SB 150 EUR.
Beilackierung notwendig.
~~~~~~~~~~~~~
15.01.26 11:03 Karosserie: Endkontrolle offen
17.01.26 11:03 H. Martens: KV an Kunde verschickt
21.01.26 13:03 Annahme: Rückruf nicht erreicht, Mailbox"
868913,2026-03-28 16:21:31,2026-04-14 19:04:55,,true,2026-04-14 08:04:55,2026-04-13 07:35:55,2026-04-13 09:35:55,104897,153447,XQL-S 917,ZZJTXKZE3WD792780,Audi,A3 Sportback,8Y,2021-10-08,52203,,,Elena,Maurer,Rosmarinweg 14,95444,Bayreuth,elena.maurer@example.org,0163/8812684,153072,12,👍 Fertig zur Abholung,Vorgangsstatus,12|1308|1172|469,1,071935,,false,1,12,service,Bremsen,,,,fertig,"Anruf Kunde: Bremsflüssigkeit fällig, Beläge messen.
Kunde meldet Geräusch beim Lenken.
Kunde fragt nach Ersatzwagen."
872191,2026-04-08 17:34:03,2026-04-23 15:44:17,,false,2026-04-23 07:05:14,2026-04-20 10:44:17,2026-04-23 11:44:17,129346,152707,QQE-RC 27,ZZB93BBZ6YH831372,Ford,Focus Turnier,DEH,2025-11-27,5796,,3,Fabian,Kaiser,Wacholderweg 58,97070,Wuerzburg,fabian.kaiser94@example.de,0163/0079460,967059,721,🌝 Fzg angekauft,Vorgangsstatus,721|796|399|470,0,,,false,4,228,service,Inspektion,,,,abgeschlossen,"Bei der Annahme festgestellt: Inspektion mit Pollenfilter und Bremsflüssigkeit.
Servicerückstellung nicht erfolgt, bitte mitmachen.
Kunde fragt nach Ersatzwagen.
Termin steht, Dauer ca. 2 Tage."
888092,2026-03-25 10:32:46,2026-03-26 07:32:46,,true,,,,122708,151876,XQS-S 889,ZZJ444XDXYG263119,BMW,X1,U11,2013-10-10,261801,,3,Yvonne,Hartmann,Amselweg 3,90402,Nuernberg,yvonne_hartmann@example.net,+49 152 0503438,130744,530,🚀Auftrag erteilt/Teile vorbestellt/Termin wenn Teile da,Vorgangsstatus,530|956,2,120437|884841,,false,3,83,damage,Auffahrunfall,Heckklappe|Stoßstange vorne|Stoßstange hinten rechts,schwer,selbstzahler,neu,"BMW X1, XQS-S 889
Lt. Kunde: Auffahrunfall an der Kreuzung, Schadenmeldung liegt vor. An Heckklappe Aufnahme abgerissen (ca. 25 cm).
Stoßstange vorne ebenfalls: Bauteil durchgebrochen.
Weiterer Schaden Stoßstange hinten rechts, Blech verzogen.
Kunde fragt nach Reparaturdauer. Kunde wartet vor Ort.
Selbstzahler, keine Vers. im Spiel.
Nach Zerlegung nachkalkulieren.
~~~~~~~~~~~~~
27.03.26 13:32 Karosserie: Kalkulation fertig, an Prüfer"
835905,2026-04-08 16:27:17,2026-04-12 16:43:16,,true,,2026-04-11 11:43:16,,103482,150952,ZQC-ZB 15,ZZEUT04J5YC531005,Mercedes,Sprinter,W907,2013-01-20,297619,,,Elena,Otto,Distelweg 1,60313,Frankfurt am Main,elena_otto@example.org,0162/4720304,709291,17,♻️In Bearbeitung,Vorgangsstatus,17|949|1087|1006,1,088087,121,false,1,67,damage,Parkschaden,Kotflügel vorne rechts,mittel,vollkasko,laufend,"Anruf Kunde: Parkschaden auf dem Parkplatz. Beule an Kotflügel vorne rechts, ca. 15 cm.
Bitte KVA vor Reparatur abstimmen. Leihwagen ja.
Vollkasko, Rückstufung mit Kunde besprochen.
Bitte Wiedervorlage in einer Woche.
~~~~~~~~~~~~~
13.04.26 20:27 Servicebüro: Freigabe Versicherung eingetroffen"
845286,2026-04-20 17:35:59,2026-05-01 15:14:32,,true,,2026-05-01 13:14:32,,117319,131000,XQC-CL 23,ZZDXX6W03V2679233,Seat,Leon,KL1,2026-06-01,9347,Talblick Bau GmbH,,,,Akazienweg 103,85049,Ingolstadt,,0151/9368271,015994,17,♻️In Bearbeitung,Vorgangsstatus,17|950|1151|51,2,079680|152716,134,false,3,125,damage,Parkschaden,Tür hinten links,mittel,vollkasko,laufend,"Kunde berichtet: Parkschaden, kein Zettel hinterlassen. Tür hinten links: Delle mit Lackschaden, ca. 3 cm Durchmesser.
KVA erwünscht, bitte per Mail. Leihwagen nein, Kunde wartet.
Vollkasko, SB 500 EUR, Schadenmeldung raus.
Termin steht, Dauer ca. 2 Tage.
Versicherung: Lindenhof Assekuranz, Schadennr. 25856121."
831699,2026-01-17 11:54:43,2026-02-04 19:41:40,,true,,2026-02-04 12:41:40,,108198,132216,QQL-T 140,ZZFE9RSGXXN568242,Mercedes,E-Klasse,W213,2019-07-08,85758,Sonnenhang Pflegedienst AG,2,Daniel,Kuhn,Zypressenweg 86,38100,Braunschweig,,0175 4401463,129657,91,🦊☎Haftung unklar Wiedervorlage,Vorgangsstatus,91|946|1586|498,1,156151,,false,0,0,damage,Parkschaden,Stoßstange vorne rechts|Außenspiegel rechts,schwer,selbstzahler,laufend,"Fzg. angeliefert, Parkschaden auf dem Parkplatz. Stoßstange vorne rechts Träger verformt, ca. 3 cm Durchmesser.
Weiterer Schaden Außenspiegel rechts, Blech verzogen.
Kunde bittet um Rückruf bis Freitag. Leihwagen ja, Hol- und Bringservice ja.
Selbstzahler, Rechnung an Kunde.
Teile bestellt, Liefertermin offen.
~~~~~~~~~~~~~
18.01.26 11:54 SB: KV an Kunde verschickt"
832679,2026-08-01 13:44:49,2026-08-24 11:23:35,,true,,2026-08-23 16:23:35,,100525,139419,QQS-N 46,ZZAN5U3G0YJ412464,Mercedes,Vito,W447,2026-02-15,10642,,,Ralf,Lehmann,Erlenkamp 25,33098,Paderborn,,0174/1968240,519586,16,⚠️Warte auf Freigabe,Vorgangsstatus,16|398|998,1,388229,,false,0,0,service,Räder und Reifen,,,,laufend,"Räder und Reifen: Räderwechsel Sommer auf Winter, Einlagerung vorhanden.
Kunde fragt nach Ersatzwagen. Abholung durch Kunde am Nachmittag.
Teile bestellt, Liefertermin offen."
840658,2026-04-17 10:20:20,2026-05-05 00:37:03,,false,2026-05-03 09:37:03,2026-04-27 11:01:11,2026-05-02 18:01:11,125816,137196,QQK-TV 6738,ZZF9Z5U44RR790946,Mercedes,GLC,X254,2015-10-17,70528,,,Petra,Brandt,Wacholderweg 52,65183,Wiesbaden,,0179 2085221,081880,9,🏁 Abgeholt,Vorgangsstatus,9|484|598|1002,2,032063|114075,,false,0,0,service,Räder und Reifen,,,,abgeschlossen,"KD meldet telefonisch: Räderwechsel Sommer auf Winter, Einlagerung vorhanden.
Scheibenwischer schmieren, bitte erneuern.
Kunde wartet, bitte zügig. Hol- und Bringservice gewünscht.
Fotos liegen im Vorgang.
~~~~~~~~~~~~~
21.04.26 14:20 Karosserie: KD informiert, Termin steht
24.04.26 16:20 Teiledienst: Rechnung geschrieben
01.05.26 19:20 M. Kuhn: KV an Kunde verschickt"
865838,2026-07-14 17:06:40,2026-07-29 15:30:04,,true,,2026-07-29 15:30:04,,102633,136324,ZQB-KP 6667,ZZB14H5E1R8705752,Audi,A4 Avant,8W,2023-03-16,25400,,1,Julia,Herrmann,Fliederweg 124,06108,Halle (Saale),jherrmann@example.com,0157/5175649,539631,37,🔜Neuer Folgetermin,Vorgangsstatus,37|947|1085|610,1,375288,104,false,2,29,damage,Parkschaden,Schweller rechts|Kotflügel vorne links,leicht,haftpflicht_gegner,laufend,"Kunde meldet: Parkschaden, Verursacher unbekannt. Schweller rechts: feine Kratzspuren, ca. 5 cm.
Auch Kotflügel vorne links beschädigt (Druckstelle).
Bitte KVA vor Reparatur abstimmen. Hol- und Bringservice gewünscht.
Gegnerische Haftpflicht reguliert, Haftung anerkannt.
Teile bestellt, Liefertermin offen.
Versicherung: Talblick Versicherung, Schadennr. 39114099.
~~~~~~~~~~~~~
22.07.26 21:06 SB: Rückruf nicht erreicht, Mailbox"
848413,2026-02-20 14:47:58,2026-02-23 02:59:17,,true,,2026-02-21 14:59:17,,101320,143413,QQ-M 597,ZZEL0T337TB555801,Mercedes,Sprinter,W907,2016-10-07,203877,,,Ulrike,Graf,Birkenweg 129,20359,Hamburg,ulrike.graf30@example.net,+49 (0)162 8026279,559634,157,🛒MECHANIK Teile vorab bestellen!,Vorgangsstatus,157|952|602|50,1,464087,134,false,2,84,damage,Auffahrunfall,Stoßstange hinten,mittel,haftpflicht_gegner,laufend,"Kunde bringt Fzg., Auffahrunfall, Unfallgegner hat Schuld anerkannt. Stoßstange hinten Kunststoff eingedrückt, handtellergroß.
Bitte KVA vor Reparatur abstimmen. Abholung durch Kunde am Nachmittag.
Gegnerische Haftpflicht reguliert, Haftung anerkannt.
~~~~~~~~~~~~~
25.02.26 19:47 M. Gross: Nachtrag: Kunde bittet um Verschiebung
04.03.26 22:47 Dispo: Ersatzteil eingetroffen, Termin vereinbaren"
888321,2026-07-19 07:08:58,2026-08-02 16:59:05,,false,2026-08-01 11:58:37,2026-07-30 16:59:05,2026-08-01 21:59:05,105906,137514,XQB-H 33,ZZCFH96K0YT595059,Audi,Q5,FY,2023-12-07,40403,,,Patrick,Jung,Rosmarinweg 82,97070,Wuerzburg,patrick.jung@example.com,+49 (0)172 8450340,196136,1422,Fahrzeug abgeholt (/kommt nochmal),Vorgangsstatus,1422|240|648|1173,1,189906,,false,3,169,service,Inspektion,,,,abgeschlossen,"Kunde kommt ohne Termin, Inspektion mit Pollenfilter und Bremsflüssigkeit.
Rückruf erwünscht bevor zusätzliche Arbeiten.
Fzg. steht auf dem Hof.
~~~~~~~~~~~~~
27.07.26 09:08 Servicebüro: Rechnung geschrieben
04.08.26 14:08 Annahme: Endkontrolle offen"
831149,2026-01-13 15:53:35,2026-01-23 06:37:34,,false,2026-01-22 09:37:34,2026-01-18 13:08:41,2026-01-20 15:08:41,107290,133150,QQF-ZF 333,ZZHR9M7G5WK872986,Audi,A6 Avant,4K,2024-02-04,40940,,,Michael,Baumann,Bruehlstrasse 26,99084,Erfurt,mbaumann@example.com,0160 3608231,815926,36,🏁🔜Abgeholt/Ausgeliefert - Folgetermin offen,Vorgangsstatus,36|953|1083|1624|1014,1,636989,128,false,4,243,damage,Rangierschaden,Außenspiegel links|Schweller links,schwer,gesteuert,abgeschlossen,"Anruf Kunde: Rangierschaden, Fahrer meldet Kontakt mit Mauer. Außenspiegel links Bauteil durchgebrochen, ca. 5 cm.
Schweller links ebenfalls: Träger verformt.
Kunde will erst nach Preis entscheiden. Abholung durch Kunde am Nachmittag.
Auftrag über Schadensteuerer, techn. Freigabe offen.
Bitte Wiedervorlage in einer Woche.
~~~~~~~~~~~~~
17.01.26 16:53 Lack: Ersatzteil eingetroffen, Termin vereinbaren
25.01.26 16:53 A. Nolte: Kunde meldet sich wegen Termin"
